"current","sample","length","width","height_est","height_obs","category","poly_type","Two_dim","Film","Line"
"Center North Atlantic Gyre",29,1.851,1.667,1.501,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,1.957,1.26,0.811,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,2.626,0.988,0.372,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,1.999,1.437,1.033,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,2.431,1.437,0.849,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,1.342,1.149,0.984,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,1.682,1.149,0.785,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,2.041,1.65,1.334,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,2.46,1.536,0.959,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,2.989,1.701,0.968,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,2.072,1.547,1.155,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,2.113,1.379,0.9,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,1.775,1.097,0.678,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,1.494,1.157,0.896,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,2.788,1.021,0.374,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,1.084,0.887,0.726,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,1.222,0.818,0.548,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,1.403,1.207,1.038,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,2.26,1.715,1.301,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,2.359,1.886,1.508,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,2.525,2.126,1.79,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,2.599,1.335,0.686,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,1.627,1.269,0.99,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,1.697,1.425,1.197,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,1.897,1.494,1.177,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,2.248,1.404,0.877,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,1.729,1.511,1.32,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,1.292,1.032,0.824,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,1.945,1.724,1.528,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,2.839,1.45,0.741,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,1.371,1.149,0.963,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,2.208,1.364,0.843,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,1.876,1.552,1.284,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,1.527,1.034,0.7,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,1.676,1.329,1.054,NA,"Fragment",NA,0,0,0
"Center North Atlantic Gyre",29,14.5952380952381,0.25,0.25,NA,"Line","PE",1,0,1
"Center North Atlantic Gyre",29,12.7642857142857,0.25,0.25,NA,"Line","PE",1,0,1
"Center North Atlantic Gyre",29,7.50238095238095,0.25,0.25,NA,"Line","PE",1,0,1
"Center North Atlantic Gyre",29,18.3619047619048,0.25,0.25,NA,"Line","PE",1,0,1
"Center North Atlantic Gyre",29,26.3142857142857,0.25,0.25,NA,"Line","PE",1,0,1
"Center North Atlantic Gyre",29,1.995,1.345,0.009,NA,"Film","PE",1,1,0
"Center North Atlantic Gyre",29,2.139,1.37,0.009,NA,"Film","PE",1,1,0
"Center North Atlantic Gyre",29,72.0904761904762,0.25,0.25,NA,"Line","PP",1,0,1
"Center North Atlantic Gyre",29,67.6666666666667,0.25,0.25,NA,"Line","PP",1,0,1
"Center North Atlantic Gyre",29,21.302380952381,0.25,0.25,NA,"Line","PE",1,0,1
"Center North Atlantic Gyre",29,10.9738095238095,0.25,0.25,NA,"Line","Other",1,0,1
"Center North Atlantic Gyre",29,12.1309523809524,0.25,0.25,NA,"Line",NA,1,0,1
"Center North Atlantic Gyre",29,43.5761904761905,0.25,0.25,NA,"Line",NA,1,0,1
"Center North Atlantic Gyre",29,17.6666666666667,0.25,0.25,NA,"Line","PP",1,0,1
"Center North Atlantic Gyre",29,10.7071428571429,0.25,0.25,NA,"Line","PE",1,0,1
"Center North Atlantic Gyre",29,15.047619047619,0.25,0.25,NA,"Line",NA,1,0,1
"Center North Atlantic Gyre",29,14.6952380952381,0.25,0.25,NA,"Line",NA,1,0,1
"Center North Atlantic Gyre",29,28.6428571428571,0.25,0.25,NA,"Line","PP",1,0,1
"Center North Atlantic Gyre",29,19.497619047619,0.25,0.25,NA,"Line","PP",1,0,1
"Center North Atlantic Gyre",29,19.7380952380952,0.25,0.25,NA,"Line","PP",1,0,1
"Center North Atlantic Gyre",29,14.947619047619,0.25,0.25,NA,"Line","Other",1,0,1
"Center North Atlantic Gyre",29,101.971428571429,0.25,0.25,NA,"Line","Other",1,0,1
"Center North Atlantic Gyre",29,38.2928571428571,0.25,0.25,NA,"Line","PP",1,0,1
"Center North Atlantic Gyre",29,80.8952380952381,0.25,0.25,NA,"Line","PP",1,0,1
"Center North Atlantic Gyre",29,8.38333333333333,0.25,0.25,NA,"Line","PP",1,0,1
"Center North Atlantic Gyre",29,20.4,0.25,0.25,NA,"Line",NA,1,0,1
"Center North Atlantic Gyre",30,5,3.5,2.45,0.5,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,5.5,4,2.909,1.5,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,6,4,2.667,2.5,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,9,6,4,1,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,7,4,2.286,1,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,7.5,5.5,4.033,1.5,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,7.5,5,3.333,1,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,6,5.5,5.042,0.5,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,9,5,2.778,1,"Fragment","PP",0,0,0
"Center North Atlantic Gyre",30,8,6,4.5,1,"Fragment","PP",0,0,0
"Center North Atlantic Gyre",30,5.644,3.881,0.009,NA,"Film","PE",1,1,0
"Center North Atlantic Gyre",30,6.311,4.004,0.009,NA,"Film","PE",1,1,0
"Center North Atlantic Gyre",30,5.528,2.702,1.321,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,4.472,3.925,3.445,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,4.049,2.929,2.119,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,4.523,3.229,2.305,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,5.657,3.828,2.59,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,3.124,2.385,1.821,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,3.354,2.309,1.59,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,3.264,2.833,2.459,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,3.718,2.724,1.996,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,3.071,2.381,1.846,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,3.009,2.458,2.008,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,3.358,2.82,2.368,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,2.774,1.327,0.635,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,3.654,2.462,1.659,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,3.444,2.806,2.286,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,3.191,2.304,1.664,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,2.415,1.846,1.411,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,5.416,3,1.662,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,4.277,2.946,2.029,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,4.472,2.799,1.752,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,2.929,1.748,1.043,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,5.871,4.926,4.133,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,3.832,3.155,2.598,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,3.7,2.819,2.148,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,4.478,3.189,2.271,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,2.788,1.714,1.054,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,4.306,2.71,1.706,NA,"Fragment","PE",0,0,0
"Center North Atlantic Gyre",30,20.7666666666667,0.25,0.25,NA,"Line","PE",1,0,1
